,text,user
2879,"RT @JHTX77: @JoeBiden  I believe TONY #BOBULINSKI!!  Traitor: a person who betrays a friend, country, principle  @realDonaldTrump  #VoteRed…",PopeyeKamper
2880,@JoeBiden Do you think this is ok? https://t.co/r2HuYizMSz,tiggey5444
2881,"RT @greenward: @JoeBiden We are with you Joe!  Very proud of your progress, you will undoubtedly bring decency back to the office!  #BidenH…",Irislafleur
2882,@JoeBiden https://t.co/ZTYjGrGeiF,CynBlogger
2883,@JoeBiden Good to see you remembered who’s President and who you’re running against.,bonafideCoop
2884,@JoeBiden I have a plan to vote and it's America on the line with you and Harris... #Trump2020Landslide,margaret_brock
2885,@JoeBiden I did #pafortrump 🇺🇸,BrianCioci1
2886,@JoeBiden I don't hear you crying with your broken heart for all those black people who are shot every weekend in C… https://t.co/Jm3FYNUOyg,SandraNeary4
2887,"RT @CPAmichaelT: @JoeBiden is a Democrat True and Blue...but he's an American first and foremost...Red, White, and Blue.  #JoeBiden will be…",denver_rose
2888,@JoeBiden #IVoted for @JoeBiden and @KamalaHarris.,HighTechWriter
2889,"@JoeBiden @KamalaHarris   Why are you trying to kill your gullible #MAGAts, @realDonaldTrump, before they get the c… https://t.co/kfDmpQ5x0T",waterkiwi2
2890,@JoeBiden 2nd biggest criminal in history wants to unite me lol I don't think so,Shawn50117762
2891,RT @ddanpereira: @JoeBiden &amp; @KamalaHarris can win #Arizona #Georgia &amp; #Texas! These are Red States Democrats have NOT won in 25 years plus…,ddanpereira
2892,@JoeBiden Walter Wallace threatened police officers with a knife.  Cops do not have to wait to be slashed before defending themselves.,reddotinaustin
2893,@JoeBiden @jonfavs Vote and help someone else vote!,HenryFennell17
2894,@JoeBiden Voting for American means voting for Trump! #Trump2020Landslide #4MoreYears,FincoDinco
2895,@JoeBiden https://t.co/3AkxMZ69na,Maggie03769190
2896,@JoeBiden Where you going to be in tampa?,Ryan48753748
2897,@JoeBiden I did I voted for TRUMP/PENCE 🇺🇸🇺🇸,lilysgranny2
2898,RT @TheRealAndrew_: @JoeBiden We got you Joe! Let’s wrap this up and take back the White House!! https://t.co/XFxje3bXLe,DLynnBLM
2899,@JoeBiden We are with you Joe!  #JoeIsOneOfUs,Di5848
2900,@JoeBiden I have voted for Donald Trump!  Thank you Joe Biden for making it such an obvious choice!  God bless America!,truestscotsmen
2901,"@JoeBiden, @FoxNews has been reporting on this for the last 6 mos. ER Docs, Nurses, Etc. all verified. If you died… https://t.co/jJYdWXAYgr",luvinlifeinusa
2902,@JoeBiden No we are on the same highway we have been on. It’s really dangerous to say that this election is going t… https://t.co/3Bt6G6zAha,thatsthedj4
2903,@JoeBiden But words matter. People believe that when their candidate says things like that. Police training shows a… https://t.co/tr4XITN4cz,BMiddleGround1
2904,"@JoeBiden Joe Biden, are you not conflicted to position of the seat knowing a presidential candidate in hold of ove… https://t.co/AviUJriuzc",TravisKLang1
2905,@JoeBiden You will soon forget. I forgot who you are fighting now.,kinaco1124
2906,"@JoeBiden With what you say your message is NOT one of hope and light but one of more of the Swamp, shady deals and… https://t.co/msOF3JX7y6",UpHoldUSA2
2907,@JoeBiden https://t.co/zdczCDPWt8,sm1nts2escape
2908,"@JoeBiden Voted Biden/Harris, hand delivered ballot to county election office at the beginning of October!",DLynnBLM
2909,@JoeBiden Vote for 4 more years of a President who cares about our great country!❤️🇱🇷,KathyNiederhof1
2910,RT @IVerboten: @JoeBiden Says the guy hiding in his basement.,jackisahack
2911,"@JoeBiden 47 year, career, politician tries the “please both sides” approach 6 days prior to an election.   Stunnin… https://t.co/KsQdq4uKbn",TheHebrewHamme6
2912,@JoeBiden https://t.co/BnzAL9pgtK,meiguojirou1
2913,@JoeBiden You knew... Trump 2020🇺🇸 https://t.co/aRHlS4sr6y,Yorkdog4
2914,@JoeBiden Idiot,zaino_j
2915,@JoeBiden Democrats in America dividers haters racist the original racist party members of the KKK there will be no… https://t.co/SjYpLC1BxZ,stony5353
2916,@JoeBiden 6 days till Sleepy Joe loses,RealTrumplican
2917,@JoeBiden We’ve seen the laptop Joe!!,KayMari68748136
2918,RT @HarperJeffrey1: @JoeBiden https://t.co/W8bBIKrKsy,Irislafleur
2919,@JoeBiden @joycemfs https://t.co/59SfFVGBWt,ARTISTstacy
2920,@JoeBiden MAKE AMERICA WHITE AGAIN MAKE AMERICA LAZY AGAIN MAKE AMERICA FREE LOADING AGAIN MAKE AMERICA NOT PAY TAX… https://t.co/m2A7qgcKgV,tropicannnaa
2921,"@JoeBiden 6 days until we re-elect Donald Trump. Thank you for pointing that out, Creepy Uncle Joe.",GetRidOfWolf
2922,@JoeBiden @JoeBiden is the real deal. Africans in diaspora are solidly behind you. Press on.,ajibadesina
2923,@JoeBiden @BernieSanders @iamwill @IAMJHUD WHEW!  Well done!❤️,gail_nevin
2924,"RT @MichelleWhitzel: @JoeBiden Maybe after Trump is re-elected in 6 days, you should join Kamala Harris in hosting a cooking show. Seems sh…",Tombstonegirl21
2925,@JoeBiden Remind me where Hunter is. Thanks!,JerseyGirlJudy
2926,RT @queenmaryresist: @JoeBiden I voted for you yesterday and the #Dodgers won the world series! Voting for #BidenHarrisToSaveAmerica is goo…,Irislafleur
2927,@JoeBiden Hey Joe what about the officers he was trying to attack with a knife? Do their lives matter? I know there… https://t.co/Gt9BKpIN1d,JohnMaklem
2928,"RT @MontyBoa99: @JoeBiden Obama warned Trump in Jan 2017, when 30 of his campaign staff attended a pandemic simulation exercise.  POUTS thr…",GeorgiaMcCalmon
2929,"RT @Cobbsworld: @JoeBiden @localeyeorg Yep,100%  you're right Joe or should I say President Biden? It sounds better for the People of Ameri…",localeyeorg
2930,@JoeBiden Vote in person.,mzdsb
2931,@JoeBiden Yep if you are black you Have to vote Democratic https://t.co/0EqMXBjjyM,StevePa64146485
2932,"RT @SchorikDale: @JoeBiden @ImMissBehaving This man doesn't have to spread conspiracy theories n lies, just to stay in the race, he is the…",ImMissBehaving
2933,"@JoeBiden 1994 a white supremacist, segregationist and pedophile, wrote a crime bill. Called my people predators an… https://t.co/kwNGBY6Jbi",shortcipher_70
2934,@JoeBiden @SenKamalaHarris https://t.co/9zmqUnIG1W,youtsey_cindi
2935,@JoeBiden How about prayers for the police trying to protect the city from rioters! #votered,BiggyRd
2936,@JoeBiden Don’t mail them.  It’s too late. Bring them to legitimate Drop Boxes or better yet #VoteInPerson Don’t wa… https://t.co/xdsIGLR7zB,NYCPJ13
2937,@JoeBiden No one cares Joe it’s just an excuse to loot and riot,plzbepatient
2938,@JoeBiden Ya perdió compa.,Vernulli
2939,"@JoeBiden we are fighting.for you mr biden and kamala from miami, we will be blue",ShadowPVPYT
2940,@JoeBiden I voted for you Joe. Bring it on home for all Americans,JoyceLPate
2941,"@JoeBiden Thank you Joe for denouncing white supremacy! Unlike, tRump, who’s afraid he will lose votes‼️I can’t wai… https://t.co/gnT2lfThHA",ProcelBrenda
2942,@JoeBiden I returned mine. Didn't check your box though.,mmiille
2943,RT @steel8883: @JoeBiden 6 days to lose old man,malekoholic
2944,@JoeBiden https://t.co/Exbshgh23c,mchakir
2945,@JoeBiden Did and done!! Go VP Joe Biden!!!,shadow2mia3
2946,"@JoeBiden Yes, return it. No one to vote for anyway.",SlimPickens5309
2947,@JoeBiden You don’t give 2 sh!ts about his family. Stop pretending to care about POC. You’re the one that didn’t wa… https://t.co/Lt6PuLBBlb,cherymc1
2948,"@JoeBiden That path you're talking about never happened in your administration, how you expect that the american pp… https://t.co/LwikCRcaUN",Alexpintadoe
2949,RT @CandyComedy: @JoeBiden Hey Maga go check your 401ks today! Trump is once again destroying our savings. Get him out.,Msmariablack
2950,"@JoeBiden But, only one of them!",WKCotton
2951,@JoeBiden He attacked a cop. Democrats rioted in support of his crime.,shkarren
2952,RT @CindyArndt5: @JoeBiden #BidenHarris2020Landslide #BidenHarris2020 #JoeBidenforpresident2020 https://t.co/dvsYIGJ9sf,Irislafleur
2953,@JoeBiden VOTE @realDonaldTrump  @POTUS  #TRUMP2020JOEBIDEN #LadyGaga #america #wakeup #GODISGOOD #gofundme… https://t.co/K90Deu3Ovk,CarlosG3519
2954,@JoeBiden In person last week. Blue wave 2020!,Stever73807967
2955,@JoeBiden True,dickonyiawino
2956,@JoeBiden 6 days until your years of corruption is starting to be debunked...,LarryZhou1
2957,"RT @EAwrite: @JoeBiden I’m old enough to remember 2018 dismantling of Pandemic Response. They tossed Obama/Biden playbook, Klain, NIH fundi…",GeorgiaMcCalmon
2958,"@JoeBiden  if this is true, I hope you save lives now. https://t.co/zA4O7BvK1D",MaheshKRathi4
2959,@JoeBiden https://t.co/p9UredyTwt,urelgokmen
2960,"@JoeBiden, I cannot seem to find the answer to how HEALTH PLANS were initially rolled into something called the “Em… https://t.co/Ux1ilg9v5s",lightwarrior_RN
2961,@JoeBiden @BetoORourke @texasdemocrats @BidenWarRoom @TexansJ I think Biden needs to go the Rio Grande Valley (TX)… https://t.co/xoESxuSM9Y,oc_xela
2962,@JoeBiden Since China can blackmail you now since they gave your family and you money are you now obligated to take… https://t.co/AEbmQt9SEh,gltan1969
2963,@JoeBiden https://t.co/p9UredyTwt,urelgokmen
2964,@JoeBiden Beijing Biden. Tony Bobulinsky.,jacobmathews
2965,@JoeBiden should've called Trump a flat-earther when he dismissed scientific evidence surrounding climate change. T… https://t.co/WyzJdI2asT,Raudel101
2966,RT @TheRealAndrew_: @JoeBiden We got you Joe! Let’s wrap this up and take back the White House!! https://t.co/XFxje3bXLe,FunInMia
2967,"@JoeBiden @TeamPelosi 47 yrs joe, 47 yrs in politics and nothing from you.  Go back to bed joe, the alarm went off decades ago.",Jane13bryan
2968,"RT @JeffreyGuterman: @JoeBiden The Trump campaign provided bus transportation to the rally in Omaha, then left hundreds stranded in the fre…",RoxanaSato
2969,"@JoeBiden I thought it was going to be a cold, dark winter? #MAGA2020",Balance2The4ce
2970,@JoeBiden “It’s going to be a long dark winter”,melwilson559
2971,@JoeBiden Joe if you have all the answers why not lay them out now instead of waiting to see if you win? You could… https://t.co/LzEMfzkOH4,tom_lewis1977
2972,@JoeBiden @SenKamalaHarris @SenSchumer @SpeakerPelosi @SenSanders @BernieSanders Is it possible to have those who a… https://t.co/ktF6s0xsDo,RonaldR70798643
2973,@JoeBiden slurred speech is a sign of a stroke. just saying ...,Cholericus
2974,"@JoeBiden OK, why not start now #CorruptJoeBiden, why did you lie about Ukraine, China, Iraq, &amp; Russia contacts ben… https://t.co/w6DkJq1Sx5",Wilkie3
2975,@JoeBiden To jail.,dav10M
2976,@JoeBiden You will go to jail for treason.,HimalayaSamurai
2977,@JoeBiden https://t.co/nVjxfHCOoC,Joseph48732589
2978,"RT @MarkSpa15541436: @JoeBiden If we survive Trump’s behavior until 1/20, we already know he (and Mitch) will take out his anger on the wor…",Kathryn23442677
2979,RT @G_Watt73: @JoeBiden https://t.co/wdmhHTcSrp,socominky
2980,@JoeBiden I voted! I hope every single person will vote Biden Harris!,toliver
2981,@JoeBiden Go Joe,shah59416202
2982,@JoeBiden You are Monster and evils,rnPTUdFJg1rcVw5
2983,@JoeBiden In eight days you are going to go back to your bunker.,scotthoage
2984,"RT @MichaelShep315: @JoeBiden No, once he pulled a knife, his life stopped mattering.  A thug with no self-control.",PolitiHate
2985,@JoeBiden 6 days.😉😉😉 https://t.co/MG1Llr5vOw,ScubaSteveSkiba
2986,@JoeBiden His life only mattered to you AFTER he went on an unhinged attack on people.,Kehvan420
2987,RT @DamoPelham: @JoeBiden If there are no arrests after Bobulinksi’s interviews on Tucker tonight ... America is finished as a Republic ...…,Jamie_smith126
2988,@JoeBiden https://t.co/MkQpHR9aKs,ChrisBr11513923
2989,@JoeBiden  IS A CRIMINAL !! https://t.co/c3k7CJUlF4,GHOSTRIDERNOMAD
2990,@JoeBiden Already voted for ya big man.,Dooling5
2991,RT @FelixR_Vasquez: @JoeBiden Put the gear in reverse and take a U-turn. #BobulinskyInterview  #FrackingFracking  #BejingBiden  Among the s…,RustyMAGA
2992,@JoeBiden We are one week form election and you are taking it easy making a speech here and there but don’t stress… https://t.co/xoffLsgVbP,Raffiki75298193
2993,RT @antshap: @JoeBiden Thanks “BIG GUY” . Wasn’t sure what day of the week it was myself.,jackisahack
2994,@JoeBiden https://t.co/uzscO3qpPh,patty78962
2995,@JoeBiden NO -NO COMMUNIST CHINS,SeattlesVoice
2996,"@JoeBiden ""Plausible Deniability.""",momogirl60
2997,@JoeBiden If you win I will resist you and call for your immediate impeachment. And I will not recognize Harris as… https://t.co/UrDiB0Qldk,hammychild
2998,RT @247Pegues: @JoeBiden My whole family VOTED BLUE ALL THE WAY.,Irislafleur
2999,@JoeBiden You got my absentee vote last month Joe!!  #BidenHarris2020 https://t.co/8jIZvN4icE,OliveHymSomuch
3000,@JoeBiden Where is Hunter?,Cons_MAGA
3001,@JoeBiden #TotallyUnderControl,NurseMedLegal
3002,@JoeBiden DON'T PAY ATTENTION TO THE POLLS! DON'T STAY AT HOME! VOTE DEMOCRATS!,tyson067
3003,RT @james1701a: @JoeBiden #VoteBidenHarris2020 🇺🇸 https://t.co/WoaPJGWSPX,Lee62992263
3004,@JoeBiden They can't get here fast enough! But for Pete's sake can't someone take the nuclear football away from… https://t.co/AZidbVtpM5,EddiePi35401259
3005,@JoeBiden Now denounce The Squad and I'll  believe you. #Bobulinski #bababooey,KmikeHunter
3006,@JoeBiden I did joe!!!,samavery5
3007,@JoeBiden @EHijacked they been useing them for generations,johnbak05560931
3008,@JoeBiden Stop the  war of afghanistan please,OsmanGh55296274
3009,"@JoeBiden YES, Yes FOUR MORE YEARS!  Donald J. Trump!!!  POTUS! Our Presdient for Four More Years!!!",truestscotsmen
3010,RT @wdunlap: @JoeBiden YES! Incredibly ACCOMPLISHED PRESIDENT! Read this extremely long list about historic promise-keeping President Trump…,kallygirl2011
3011,@JoeBiden @KamalaHarris this is the leadership America needs.  Please #VoteBlue #VoteBidenHarris 💙🇺🇸 thanks in adva… https://t.co/AAJ4LZT3P2,iamcde1
3012,"@JoeBiden That is true, if you won, You will team up with CCP, and Chinese people's life will suffer more, also in US.",wykehame1942
3013,@JoeBiden THIS REPRESENTS ALL THE LIVES THAT WERE LOST IN THE UNITED STATES OF AMERICA BY COVID19.  CHILDREN PARENT… https://t.co/CADJWcj9V7,momblack4
3014,"@JoeBiden Chaos and division, take a look at Democratic controlled cities.",FrankA96269877
3015,"@JoeBiden ""Plausible Deniability.""",momogirl60
3016,@JoeBiden He had a knife! Joe Biden likes dead cops.  What a race baiting immoral demon!,dirt_tooth
3017,"@JoeBiden The dog of the Chinese Communist Party, don’t vote for him, he will betray the United States",FCkhTzuK4UErO6k
3018,RT @RepsForBiden: @JoeBiden In 6 days we’re firing the worst president in history! #YouAreFired https://t.co/L948Vk474C https://t.co/61kfD6…,DigitalFlayer
3019,"@JoeBiden Joe, before you go saying things, get all the info first",vinvon24
3020,@JoeBiden #VOTEHIMOUT Our lives depend on it! I choose hope and light! Go Joe!  https://t.co/KVAnJK9KcL,G3force11
3021,@JoeBiden @iamwill @IAMJHUD L,RafaelParraPena
3022,@JoeBiden is crooked https://t.co/9rTKi0XnS4,brandwagman
3023,"RT @JeffreyGuterman: @JoeBiden The Trump campaign provided bus transportation to the rally in Omaha, then left hundreds stranded in the fre…",Zamgion
3024,@JoeBiden And a lot of corruption and self enrichment with the Biden clan.,LapPieter
3025,@JoeBiden What’s the rush Joe Joe??,AmericanTuffGuy
3026,"@JoeBiden you must confirm or deny!  As a Presidential candidate, the American people deserve to hear from you!",Kellyjean1020
3027,@JoeBiden I did... For TRUMP!!,twin_dadd
3028,"@JoeBiden you're really think that was police's fault, how dare you ?",Ceteef
3029,"@JoeBiden you are so funny ...😂😂 Joe  , all things that you can do right away is licking yoghurt...😄🐥",arad_parsi
3030,@JoeBiden Thoughts on the Bobulinski interview?,Bored_In_USA
3031,@JoeBiden Let's do this thing Joe!,NoNoNotNormal
3032,@JoeBiden You can count?,jflashusa
3033,"@JoeBiden The dog of the Chinese Communist Party, don’t vote for him, he will betray the United States",FCkhTzuK4UErO6k
3034,"RT @MattWalshBlog: @JoeBiden Wallace was the latest BLM martyr with a history of abusing women. Just like George Floyd, he was guilty of fo…",VeroNikita58
3035,@JoeBiden #BobulinskiInterview,rda_ana
3036,@JoeBiden The reality is this country can NOT withstand 4 more years of Donald Trump and his administration. Our ec… https://t.co/eU0SFTjnCH,kwin02173081
3037,"@JoeBiden Trump just said ""they'll stop talking about Covid19 after the  election"", but one thing for sure they'll not stop dying.",tonyconlon14
3038,RT @CarolYelverton: @JoeBiden #COVID19 #VOTE #BidenHarris2020 https://t.co/Z4RzTXPR39,Irislafleur
3039,"@JoeBiden Ya see Joe this is why people don't take you serious. Didn't you say you were a ""uniter not a divider""? S… https://t.co/nowddQZ5Je",Armyjoe53
